,City,State,Average2018,Average2019,Average2020,2018-2019 changing rate,2019-2020 changing rate,Diff in 2018-2020 changing rate
24216,Casmalia,CA,296789.8333333333,308931.75,324884.77777777775,3.9302909677191438,4.910364802837785,0.9800738351186413
24217,Riggins,ID,173703.91666666666,192272.91666666666,205833.55555555556,9.657626420777758,6.588157529654497,-3.069468891123261
24218,Frontenac,MN,207885.41666666666,205079.33333333334,216514.88888888888,-1.3682916204785696,5.281648580492786,6.649940200971356
24219,Gerton,NC,193632.25,213072.91666666666,219652.22222222222,9.123950134441452,2.995328473799494,-6.128621660641958
24220,River Bend,MO,173690.5,172013.08333333334,169561.44444444444,-0.9751680710333508,-1.4458704907365698,-0.470702419703219
24221,Tingley,IA,58120.333333333336,60948.666666666664,59958.88888888889,4.640517156514217,-1.6507607064099408,-6.291277862924158
24222,Cutler,OH,63488.416666666664,68238.75,70280.22222222222,6.961342834288928,2.9047606249268756,-4.056582209362052
24223,Lunenburg,VA,106379.16666666667,108972.25,111239.11111111111,2.3795813460154567,2.0378274228089226,-0.3417539232065341
24224,Hebron Estates,KY,209185.41666666666,223572.16666666666,238745.66666666666,6.434946806884876,6.355508023182272,-0.07943878370260471
24225,Ladd,IL,83829.5,84977.41666666667,86092.11111111111,1.3508490981427475,1.2947695556051648,-0.05607954253758263
24226,Thelma,KY,83329.83333333333,88761.91666666667,88855.33333333333,6.1198355525971735,0.10513343787278606,-6.014702114724387
24227,River Ranch,FL,99757.41666666667,106774.25,109398.0,6.571653121734246,2.3983528035247446,-4.173300318209502
24228,Weston,ME,138122.41666666666,144080.58333333334,148845.22222222222,4.135301599162982,3.20106941812038,-0.9342321810426015
24229,Yermo,CA,89011.91666666667,88981.83333333333,93791.0,-0.0338083990927096,5.127535335657655,5.161343734750365
24230,Collings Lakes,NJ,138003.58333333334,142466.0,151102.55555555556,3.132267815946722,5.71569125604906,2.583423440102338
24231,Garrett,WY,247282.33333333334,263744.75,275231.55555555556,6.241798809897318,4.173506025633368,-2.0682927842639502
24232,Spring Lake,MN,173149.5,174862.58333333334,179217.77777777778,0.9796740392813268,2.4301129600238034,1.4504389207424766
24233,Collison,IL,75770.58333333333,76628.58333333333,73898.88888888889,1.1196866269440364,-3.6938233923228347,-4.813510019266872
24234,Saint Johns,IL,48295.25,46252.5,48331.444444444445,-4.416518026052646,4.301432469774682,8.717950495827328
24235,Central Valley,UT,224318.5,236214.0,233989.11111111112,5.035899650317085,-0.9508514641232063,-5.986751114440292
24236,Milton,IL,58659.25,64331.0,67764.77777777778,8.816511479690973,5.0672014140417145,-3.749310065649259
24237,Beulah,WY,360666.6666666667,388338.3333333333,410781.1111111111,7.12565932627476,5.463439571764369,-1.6622197545103905
24238,Elk Mountain,WY,138715.5,141251.41666666666,141553.44444444444,1.7953212268667444,0.2133666043685133,-1.5819546224982313
24239,Wallingford,IA,76293.41666666667,78387.25,77123.0,2.671140183299361,-1.6392645514308313,-4.310404734730192
24240,Medicine Lake,MN,805971.5,810161.6666666666,825267.0,0.5172012993291415,1.830357124825465,1.3131558254963236
24241,Camp Sherman,OR,435652.25,440940.8333333333,435455.1111111111,1.1993861610306706,-1.2597675586410668,-2.4591537196717375
24242,Alamance,NC,268094.5,278618.6666666667,287510.3333333333,3.77726546199346,3.0926424673431896,-0.6846229946502702
24243,Mc Adenville,NC,273992.4166666667,287600.1666666667,296029.0,4.731481959039198,2.847299870395574,-1.884182088643624
24244,Stryker,MT,188247.91666666666,208009.33333333334,217201.77777777778,9.500254796259151,4.232214182818226,-5.268040613440925
24245,Index,WA,242954.5,254903.66666666666,273078.6666666667,4.687718628344561,6.655591307022651,1.9678726786780905
24246,Falcon Heights,TX,40480.333333333336,40506.25,44374.88888888889,0.06398189579796758,8.718081297230167,8.6540994014322
24247,Hume,IL,53462.75,55049.166666666664,55436.0,2.8818177689641034,0.6978016691921057,-2.1840160997719975
24248,Barnes City,IA,74019.75,78104.16666666667,83680.22222222222,5.229447852760742,6.663528618205275,1.4340807654445324
24249,Los Ojos,NM,152319.08333333334,153069.66666666666,159483.55555555556,0.49035406536020465,4.021661585450826,3.5313075200906217
24250,Belgium,IL,45821.75,47595.0,47997.666666666664,3.7257064817732957,0.838929670192296,-2.8867768115809995
24251,Whitewood,VA,39599.75,40369.083333333336,42798.444444444445,1.9057488300659187,5.676283665553781,3.770534835487862
24252,Bartlett,KS,51119.25,53169.25,55519.11111111111,3.8556120313903244,4.232526537408537,0.37691450601821286
24253,Kingston,OK,50316.083333333336,51482.5,53911.666666666664,2.2656566147072583,4.505827433765106,2.2401708190578473
24254,Bruning,NE,79085.66666666667,78297.66666666667,79352.88888888889,-1.0064156871426564,1.3297842548615426,2.336199942004199
24255,Lamont,WA,94515.91666666667,98679.5,103551.66666666667,4.219299178991917,4.705058666366231,0.48575948737431407
24256,Isabella,OK,104144.33333333333,111716.25,116228.0,6.777811344962502,3.8818098909040852,-2.8960014540584167
24257,Castella,CA,173360.91666666666,187829.33333333334,195692.44444444444,7.702959069225974,4.018096423412694,-3.68486264581328
24258,Leonville,LA,51462.25,56693.5,60438.0,9.227248273611613,6.195605413812502,-3.0316428597991107
24259,Lentner,MO,153660.41666666666,160685.16666666666,165199.33333333334,4.371747651463369,2.732557435663594,-1.6391902157997746
24260,Parral,OH,136004.91666666666,141974.33333333334,128570.33333333333,4.204574535772911,-10.425422142484928,-14.62999667825784
24261,Parthenon,AR,112156.66666666667,114809.83333333333,116873.33333333333,2.3109228448782613,1.765586675032799,-0.5453361698454622
24262,Luxemburg,WI,182803.75,192677.75,197259.44444444444,5.12461869624282,2.322674312172066,-2.8019443840707536
24263,Danville,WA,133180.91666666666,138585.33333333334,140977.44444444444,3.899703191294908,1.6968041380930012,-2.202899053201907
24264,Kamrar,IA,63797.5,67179.16666666667,70684.22222222222,5.033802642188185,4.958752385413676,-0.07505025677450927
24265,Coalmont,TN,81706.25,83909.0,88704.33333333333,2.6251653577089464,5.405974153836899,2.780808796127953
24266,Harristown,IL,83918.0,89761.16666666667,91700.66666666667,6.509682175105423,2.1150336965925365,-4.394648478512886
24267,Avery,CA,269265.0833333333,274350.8333333333,280240.1111111111,1.8537395852633947,2.1015113626767,0.24777177741330547
24268,Linden,AL,51978.25,54937.25,55662.555555555555,5.386145101911727,1.3030403442968828,-4.083104757614844
24269,Bellerive,MO,237776.41666666666,252848.25,259755.66666666666,5.9608216917986745,2.6591976819241636,-3.301624009874511
24270,Newburg,WI,191406.33333333334,200786.58333333334,204947.33333333334,4.671751391091453,2.030155714801526,-2.641595676289927
24271,Arriba,CO,83467.58333333333,91336.91666666667,94141.33333333333,8.615720368635182,2.978943007676391,-5.636777360958791
24272,Assawoman,VA,219366.5,223676.66666666666,232981.0,1.926963026988357,3.9936017672399653,2.066638740251608
24273,Rose City,TX,89892.91666666667,92252.0,92478.11111111111,2.557216465045016,0.24450230264699102,-2.3127141623980254
24274,Rudyard,MT,133520.5,138927.33333333334,151620.11111111112,3.8918427379301477,8.371434161841622,4.479591423911474
24275,Lequire,OK,64596.5,67981.66666666667,66585.44444444444,4.979528794527943,-2.0968880419311033,-7.076416836459046
24276,Port O Connor,TX,212765.83333333334,223109.41666666666,230501.0,4.636103436542525,3.2067467530871205,-1.4293566834554046
24277,Oark,AR,86061.41666666667,90146.66666666667,96861.0,4.531781541192132,6.931926506368227,2.4001449651760955
24278,Rogers,NE,130892.41666666667,145127.16666666666,148685.33333333334,9.808466827368632,2.393085173162127,-7.415381654206504
24279,Ossipee,NC,93280.5,96603.41666666667,101236.55555555556,3.4397506644433777,4.576547338521769,1.1367966740783917
24280,Walthall,MS,118848.91666666667,124617.5,125852.22222222222,4.629031503066045,0.9810889314628242,-3.647942571603221
24281,Sagaponack,NY,5259815.583333333,5317295.0,5477137.333333333,1.0809898015187605,2.9183554036621993,1.8373656021434388
24282,Baroda,MI,150259.16666666666,166598.08333333334,173512.88888888888,9.807385739231705,3.9851826569399775,-5.822203082291727
24283,Crescent,OK,70291.66666666667,70476.83333333333,72777.55555555556,0.26273408992551733,3.1613073627705885,2.8985732728450713
24284,Marshall,AR,63253.0,68490.08333333333,70538.77777777778,7.646484101713015,2.904352058521014,-4.742132043192001
24285,Wainscott,NY,2543759.8333333335,2550452.8333333335,2469086.5555555555,0.26242398653781546,-3.2953999767525453,-3.5578239632903608
24286,Jolley,IA,88801.0,95453.33333333333,98810.77777777778,6.969199608883918,3.3978524609888567,-3.5713471478950614
24287,Bellamy,AL,34215.083333333336,36123.416666666664,38491.88888888889,5.282815163755723,6.153172241193682,0.8703570774379585
24288,Twin Groves,AR,94029.75,103638.25,106064.0,9.27119089718323,2.287062528284809,-6.984128368898421
24289,Greer,AZ,258864.0,267672.0,268690.55555555556,3.2905944588899847,0.3790812644864108,-2.911513194403574
24290,Brady,MT,141215.66666666666,154060.75,164903.55555555556,8.337674153431905,6.5752406120210365,-1.7624335414108687
24291,Carbon Cliff,IL,79544.16666666667,81270.75,81497.22222222222,2.124483080731171,0.2778894986195809,-1.8465935821115904
24292,Rueter,MO,131984.58333333334,145492.33333333334,151578.55555555556,9.284166175995527,4.015226428247324,-5.2689397477482025
24293,Badin,NC,72045.0,75133.16666666667,77539.44444444444,4.110257564901437,3.1032950971190147,-1.0069624677824218
24294,Jonesville,KY,145372.0,149368.75,150474.44444444444,2.675760492070798,0.7348054671520408,-1.940955024918757
24295,Grove Hill,AL,94124.0,100036.83333333333,102884.11111111111,5.910656241617667,2.7674611240046816,-3.143195117612985
24296,Mule Creek,NM,157234.91666666666,147142.0,144696.88888888888,-6.859303711154298,-1.6898159524277663,5.1694877587265315
24297,Parkway,MO,137074.16666666666,144678.75,148372.0,5.256185399261013,2.489182595098806,-2.7670028041622072
24298,Munday,WV,32958.583333333336,33409.25,36579.333333333336,1.3489278168970098,8.66632342488473,7.31739560798772
24299,Deloit,IA,88507.83333333333,91232.0,92269.88888888889,2.9859771425230965,1.1248402933905264,-1.8611368491325702
24300,Sierra City,CA,222443.0,226126.91666666666,230328.55555555556,1.6291367347908932,1.8241936518702582,0.195056917079365
24301,Etowah,OK,136995.25,152585.25,139705.22222222222,10.217239215454967,-9.219431867257013,-19.43667108271198
24302,Swisher,IA,213639.41666666666,222666.75,229423.66666666666,4.054190099479758,2.945169853153768,-1.10902024632599
24303,Prairie Hill,TX,95169.58333333333,98887.75,94827.77777777778,3.759987123447213,-4.281416603198778,-8.041403726645992
24304,Pompeys Pillar,MT,236807.91666666666,237922.41666666666,226156.55555555556,0.4684300099227024,-5.202529319660071,-5.670959329582773
24305,Maywood,NE,61865.666666666664,63146.75,62390.555555555555,2.028739932511706,-1.21203351646884,-3.240773448980546
24306,Jones Creek,TX,157303.41666666666,164761.0,167940.77777777778,4.526303757159366,1.8933923135602715,-2.6329114435990943
24307,Kenefick,TX,165934.66666666666,174172.16666666666,179208.0,4.729515718642379,2.8100494025564386,-1.91946631608594
24308,Lakeside,MI,495928.9166666667,550410.5833333334,541086.8888888889,9.898368293850941,-1.7231418162045133,-11.621510110055455
24309,Unity,OR,183907.58333333334,182640.41666666666,183221.11111111112,-0.6938040822472313,0.31693642775275793,1.0107405099999893
24310,Bandy,VA,43790.833333333336,43024.333333333336,43843.22222222222,-1.7815499755952056,1.8677662073701875,3.649316182965393
24311,Saint Anthony,IA,83544.66666666667,83476.66666666667,84097.33333333333,-0.08145988899093559,0.7380337069744467,0.8194935959653823
24312,Sacramento,NM,104403.08333333333,111050.75,115872.66666666667,5.986151977061542,4.161392678169719,-1.8247592988918235
24313,Chinook,WA,230253.75,238327.58333333334,242260.33333333334,3.38770410894529,1.6233569672294679,-1.764347141715822
24314,Mount Sterling,IA,119677.75,125003.16666666667,128154.77777777778,4.26022540762301,2.4592224853107294,-1.8010029223122808
24315,Overbrook,OK,200272.16666666666,201196.16666666666,207030.22222222222,0.4592532826586325,2.817972899286849,2.3587196166282167
24316,Disney,OK,67470.5,70698.66666666667,73084.22222222222,4.566092712733863,3.2641184143712323,-1.301974298362631
24317,Dillard,GA,170645.5,180993.5,182096.88888888888,5.71733239038971,0.6059350577714357,-5.1113973326182744
24318,Roaring Gap,NC,150272.5,154394.25,157671.11111111112,2.6696266214577293,2.078288843161582,-0.5913377782961473
24319,Langlois,OR,277335.0833333333,291090.3333333333,296493.44444444444,4.7254231504309665,1.8223374622110857,-2.903085688219881
24320,Inkster,ND,84414.25,84118.0,82300.88888888889,-0.35218383699089373,-2.2078875886314155,-1.855703751640522
24321,Whiteash,IL,68237.83333333333,69923.08333333333,71191.77777777778,2.41014829389913,1.7820800154824483,-0.6280682784166816
24322,Whiting,ME,180229.58333333334,177251.16666666666,182318.55555555556,-1.6803368478063723,2.7794147849886763,4.459751632795049
24323,Gilbertville,IA,146079.33333333334,150233.33333333334,151748.55555555556,2.765032172176614,0.9985084976097134,-1.7665236745669006
24324,Milam,WV,83340.33333333333,86400.91666666667,86828.33333333333,3.5423042386703187,0.49225483233198497,-3.0500494063383337
24325,Canyon,MN,235805.16666666666,241899.33333333334,251482.0,2.519298661426662,3.810478152180537,1.291179490753875
24326,Orient,ME,155427.08333333334,163754.91666666666,169040.55555555556,5.085547049732337,3.126846614717713,-1.9587004350146242
24327,Tibbie,AL,82864.91666666667,89074.33333333333,94241.11111111111,6.971050396111103,5.482509402596182,-1.4885409935149214
24328,Howardsville,VA,190627.91666666666,196292.91666666666,195975.88888888888,2.885993084314895,-0.1617687663391715,-3.0477618506540667
24329,Taopi,MN,233780.66666666666,247474.16666666666,255888.77777777778,5.533304823062339,3.2883861434590336,-2.244918679603306
24330,Lattimore,NC,119169.0,121084.16666666667,119726.66666666667,1.5816821632335676,-1.1338326187426917,-2.7155147819762595
24331,Quincy,KY,45340.416666666664,44998.333333333336,47922.333333333336,-0.7602133412348497,6.101539296222359,6.861752637457209
24332,La Victoria,TX,52551.333333333336,53992.166666666664,56678.0,2.668596987834646,4.7387581307268,2.070161142892154
24333,Kelleys Island,OH,252737.41666666666,260070.16666666666,260992.55555555556,2.8195275505776967,0.35341578495428116,-2.4661117656234155
24334,Arivaca,AZ,91399.41666666667,93730.25,107665.88888888889,2.486746096733262,12.94341135591279,10.456665259179529
24335,Hawk Springs,WY,206060.66666666666,211166.33333333334,218702.22222222222,2.4178412278472514,3.4457303690456778,1.0278891411984263
24336,Eitzen,MN,119690.66666666667,124260.83333333333,123069.88888888889,3.67788187481976,-0.9676976677208652,-4.645579542540625
24337,Altoona,AL,42828.25,43308.333333333336,50590.22222222222,1.1085241485472443,14.393866184067178,13.285342035519934
24338,Tracy,MO,155254.58333333334,172520.33333333334,178441.33333333334,10.007950753630974,3.3181774028438853,-6.689773350787089
24339,High Falls,NY,182286.58333333334,204116.58333333334,211981.33333333334,10.694868414660085,3.710114412589788,-6.984754002070297
24340,Glasgow,WV,82706.58333333333,81211.16666666667,82378.55555555556,-1.8413929118942882,1.417102886808462,3.25849579870275
24341,Millersport,OH,151241.25,154476.08333333334,162644.88888888888,2.0940674203611946,5.0224791023934765,2.928411682032282
24342,Black Oak,AR,70346.75,72349.16666666667,72313.66666666667,2.7677121367442674,-0.0490916885236078,-2.816803825267875
24343,Rossiter,PA,85918.16666666667,92324.33333333333,97276.55555555556,6.938762984117575,5.090869217088975,-1.8478937670285998
24344,Melrose,MT,190847.5,204035.83333333334,213853.33333333334,6.463733902950058,4.590763139846624,-1.8729707631034342
24345,West Salem,OH,104140.83333333333,100069.66666666667,104215.22222222222,-4.068332395098071,3.977879111283586,8.046211506381658
24346,Wylliesburg,VA,114785.41666666667,114514.83333333333,117824.44444444444,-0.2362867110374432,2.8089341958846483,3.0452209069220917
24347,Eagle Nest,NM,156793.66666666666,161169.16666666666,161256.77777777778,2.7148493043024153,0.05433018836073843,-2.660519115941677
24348,McDaniel,MD,279968.75,281453.0,282705.77777777775,0.527352701872071,0.44313837079145374,-0.08421433108061721
